time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.212220,0.0155,-0.1495,-0.1906,0.243
2.219969,-0.0344,-0.0923,-0.2077,0.230
2.227958,-0.0701,-0.0761,-0.2250,0.248
2.236366,-0.0266,-0.0929,-0.1983,0.221
2.246047,0.0349,-0.1863,-0.1735,0.257
2.256949,-0.0058,-0.2434,-0.1863,0.307
2.268695,-0.0244,-0.2009,-0.1875,0.276
2.275203,0.0142,-0.1512,-0.1713,0.229
2.285108,0.0576,-0.0697,-0.1531,0.178
2.295474,0.1315,-0.0483,-0.1615,0.214
2.317074,0.1540,-0.0605,-0.1896,0.252
2.317685,0.1332,-0.0657,-0.2322,0.276
2.325187,0.0920,-0.1060,-0.3301,0.359
2.340563,0.0219,-0.1145,-0.3971,0.414
2.349231,-0.0712,-0.1303,-0.4421,0.466
2.354688,-0.1417,-0.1009,-0.4554,0.487
2.364977,-0.2267,-0.0105,-0.4131,0.471
2.374514,-0.2929,0.0267,-0.3162,0.432
2.384415,-0.2603,0.0011,-0.1446,0.298
2.394684,-0.1609,-0.0158,0.0158,0.162
2.415134,-0.0449,-0.0363,0.1831,0.192
2.415853,0.0712,-0.0361,0.3037,0.314
2.431733,0.1861,-0.0503,0.3853,0.431
2.440685,0.2753,-0.0688,0.3779,0.473
2.443517,0.3249,-0.1159,0.2994,0.457
2.453431,0.3094,-0.1836,0.1815,0.403
2.463735,0.2801,-0.2823,0.0827,0.406
2.473041,0.2141,-0.3541,-0.0205,0.414
2.482977,0.1424,-0.4423,-0.0868,0.473
2.497538,0.0667,-0.4871,-0.0957,0.501
2.516149,0.0156,-0.4609,-0.1064,0.473
2.516756,-0.0511,-0.3701,-0.1090,0.389
2.525704,-0.1263,-0.2198,-0.0844,0.267
2.532917,-0.1642,-0.0695,-0.0860,0.198
2.542417,-0.1705,0.0262,-0.0604,0.183
2.552401,-0.1506,0.0666,-0.0184,0.166
2.562517,-0.1474,0.0561,-0.0362,0.162
2.572336,-0.1146,0.0114,-0.0460,0.124
2.582578,-0.0703,-0.0319,-0.0525,0.093
2.596854,-0.0693,-0.0862,-0.0793,0.136
2.617500,-0.0523,-0.1345,-0.1257,0.191
2.618074,-0.0231,-0.1578,-0.1339,0.208
2.628806,-0.0238,-0.1731,-0.0990,0.201
2.636897,-0.0029,-0.1697,-0.0974,0.196
2.644532,0.0032,-0.1755,-0.0874,0.196
2.651980,0.0053,-0.1608,-0.0467,0.168
2.661451,-0.0115,-0.1727,-0.0470,0.179
2.672138,-0.0358,-0.1461,-0.0356,0.155
2.683413,-0.0481,-0.1604,-0.0078,0.168
2.691306,-0.0312,-0.1580,-0.0148,0.162
2.701111,-0.0240,-0.1886,0.0152,0.191
2.718144,-0.0007,-0.1881,0.0100,0.188
2.726111,0.0344,-0.1618,0.0070,0.166
2.733942,0.0626,-0.1774,-0.0634,0.199
2.742924,0.1301,-0.2006,-0.1251,0.270
2.752197,0.1620,-0.2070,-0.1350,0.296
