time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.137468,-0.0592,-0.1432,-0.1412,0.210
3.138292,-0.0261,-0.1586,-0.0231,0.162
3.145102,0.0207,-0.1869,0.1065,0.216
3.151267,0.0539,-0.2263,0.0569,0.239
3.160196,0.0603,-0.1995,-0.1793,0.275
3.170365,0.0414,-0.1622,-0.3355,0.375
3.180240,0.0198,-0.1494,-0.2296,0.275
3.189875,-0.0058,-0.1559,0.0185,0.157
3.204197,-0.0357,-0.1896,0.1174,0.226
3.213821,-0.0918,-0.2122,0.0043,0.231
3.219819,-0.0782,-0.2189,-0.0824,0.247
3.229478,-0.0507,-0.1958,-0.1204,0.235
3.239399,0.0178,-0.1720,-0.1202,0.211
3.249280,0.0508,-0.1556,-0.1595,0.229
3.259367,0.0434,-0.1341,-0.1414,0.200
3.268979,0.0310,-0.1151,-0.0816,0.144
3.278973,0.0142,-0.1399,-0.0614,0.153
3.289345,0.0143,-0.1669,-0.0732,0.183
3.300497,0.0113,-0.1953,-0.0617,0.205
3.308642,0.0270,-0.2013,-0.0623,0.212
3.319152,0.0372,-0.2020,-0.0690,0.217
3.328622,0.0318,-0.2041,-0.0187,0.207
3.338806,0.0286,-0.1985,0.0231,0.202
3.348527,0.0483,-0.1757,0.0104,0.182
3.358330,0.0315,-0.1706,-0.0426,0.179
3.368162,0.0285,-0.1617,-0.0612,0.175
3.379464,0.0501,-0.1399,-0.0700,0.164
3.389973,0.0359,-0.1667,-0.0277,0.173
3.397960,0.0162,-0.1751,0.0036,0.176
3.407641,0.0360,-0.1838,0.0154,0.188
3.417863,0.0260,-0.2143,-0.0013,0.216
3.429016,0.0092,-0.2258,-0.0164,0.227
3.437375,0.0005,-0.2255,-0.0152,0.226
3.447285,-0.0135,-0.2062,-0.0314,0.209
3.457533,-0.0121,-0.1732,-0.0716,0.188
3.468783,-0.0254,-0.1620,-0.1251,0.206
3.476992,0.0037,-0.1242,-0.1281,0.178
3.487174,0.0152,-0.1370,-0.0951,0.167
3.498096,0.0340,-0.1731,-0.0621,0.187
3.506733,0.0268,-0.2161,-0.0383,0.221
3.516779,0.0289,-0.2210,-0.0474,0.228
3.526878,-0.0006,-0.2300,-0.0588,0.237
3.536337,-0.0191,-0.2088,-0.0352,0.213
3.547204,-0.0227,-0.2224,-0.0150,0.224
3.558622,-0.0473,-0.2170,-0.0225,0.223
3.566090,-0.0699,-0.1809,-0.0393,0.198
3.576178,-0.0482,-0.1696,-0.0610,0.187
3.586427,-0.0325,-0.1747,-0.0798,0.195
3.596328,0.0132,-0.1586,-0.0965,0.186
3.609342,0.0686,-0.1998,-0.0726,0.223
3.616312,0.0743,-0.2052,-0.0427,0.222
3.625942,0.0707,-0.2170,-0.0194,0.229
3.637155,0.0850,-0.2099,0.0163,0.227
3.645548,0.0861,-0.1928,0.0626,0.220
3.655700,0.0670,-0.1859,0.0508,0.204
3.666004,0.0495,-0.1642,-0.0899,0.194
3.675331,0.0240,-0.1334,-0.1200,0.181
3.684949,-0.0046,-0.1232,-0.1132,0.167
3.694987,-0.0068,-0.1661,0.0514,0.174
3.707282,0.0350,-0.2120,0.0912,0.233
3.719747,0.0770,-0.2564,-0.0299,0.269
3.726582,0.0691,-0.2353,-0.2009,0.317
3.734867,0.0515,-0.1926,-0.2093,0.289
3.744519,0.0691,-0.1819,-0.0224,0.196
3.754682,0.0683,-0.1910,0.1515,0.253
3.764460,0.0581,-0.1924,0.0825,0.217
3.774433,0.0407,-0.1721,-0.0824,0.195
3.784110,0.0656,-0.1613,-0.1257,0.215
3.793883,0.1168,-0.1709,-0.0907,0.226
3.808502,0.1245,-0.1793,-0.0593,0.226
3.814319,0.1210,-0.1703,-0.0421,0.213
3.823741,0.0686,-0.1729,-0.0353,0.189
3.833693,-0.0031,-0.1605,0.0089,0.161
3.849461,-0.0678,-0.1709,-0.0205,0.185
3.853261,-0.0588,-0.1719,-0.0672,0.194
3.863440,-0.0553,-0.1623,-0.1138,0.206
3.873186,-0.0232,-0.1508,-0.1315,0.201
3.883728,0.0418,-0.1545,-0.1732,0.236
3.895265,0.0940,-0.1639,-0.1275,0.228
3.903066,0.0780,-0.1724,-0.0980,0.213
3.912954,0.0737,-0.1700,-0.1108,0.216
3.923396,0.0405,-0.1684,-0.1144,0.208
3.933210,0.0082,-0.1810,-0.0990,0.206
3.942514,0.0281,-0.1881,-0.0798,0.206
3.952255,0.0381,-0.1712,-0.0442,0.181
3.962369,0.0134,-0.1829,-0.0063,0.184
3.973231,-0.0457,-0.1706,-0.0218,0.178
3.984347,-0.0435,-0.1465,-0.0580,0.163
3.991914,0.0213,-0.1640,-0.0763,0.182
4.001962,0.0569,-0.1593,-0.1018,0.197
4.011711,0.0676,-0.1841,-0.1341,0.238
4.023196,0.0499,-0.2039,-0.1438,0.254
4.031558,0.0194,-0.1861,-0.1186,0.221
4.041454,-0.0180,-0.1861,-0.0824,0.204
4.051775,-0.0357,-0.1771,-0.0558,0.189
4.062818,-0.0532,-0.1687,-0.0131,0.177
4.071246,-0.0581,-0.1838,0.0042,0.193
4.081125,-0.0252,-0.1792,-0.0262,0.183
4.090927,0.0032,-0.1748,-0.0866,0.195
4.100836,-0.0015,-0.1730,-0.1248,0.213
4.112289,0.0010,-0.1587,-0.1349,0.208
4.120980,0.0269,-0.1560,-0.1364,0.209
4.131293,0.0524,-0.1637,-0.1207,0.210
4.141237,0.0658,-0.1690,-0.1062,0.210
4.152695,0.0625,-0.1767,-0.0806,0.204
4.160522,0.0614,-0.1795,-0.0550,0.197
4.171642,0.0660,-0.1688,-0.0396,0.185
4.180355,0.0273,-0.1641,-0.0472,0.173
4.190218,0.0085,-0.1429,-0.0196,0.145
4.200730,0.0041,-0.1578,-0.0554,0.167
4.212980,-0.0075,-0.1441,-0.1759,0.228
4.220711,-0.0376,-0.1518,-0.1790,0.238
4.231540,-0.0372,-0.1807,-0.1260,0.223
4.239669,-0.0021,-0.2275,0.0424,0.231
4.249554,0.0475,-0.2408,0.1071,0.268
4.259475,0.0354,-0.2389,-0.0263,0.243
4.269363,0.0221,-0.1877,-0.2153,0.286
4.279145,0.0002,-0.1309,-0.2438,0.277
4.289067,0.0169,-0.1147,-0.0290,0.120
4.298926,0.0076,-0.1507,0.1904,0.243
4.313044,-0.0071,-0.2094,0.1867,0.281
4.319612,-0.0006,-0.2322,-0.0024,0.232
4.328636,0.0264,-0.2394,-0.1170,0.268
4.338867,0.0617,-0.2120,-0.1173,0.250
4.348523,0.0546,-0.1736,-0.1542,0.239
4.358770,0.0661,-0.1472,-0.1857,0.246
