time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.030304,-0.0201,-0.1361,-0.0448,0.145
4.040028,-0.0219,-0.1052,-0.0516,0.119
4.050583,0.0131,-0.0937,-0.0623,0.113
4.058604,0.0150,-0.0989,-0.0690,0.121
4.068232,-0.0250,-0.1345,-0.0683,0.153
4.079543,-0.0277,-0.1687,-0.0813,0.189
4.088677,-0.0479,-0.2037,-0.0911,0.228
4.098232,-0.0217,-0.2438,-0.1419,0.283
4.110580,0.0349,-0.2350,-0.1317,0.272
4.130726,0.0648,-0.2389,-0.1342,0.282
4.131319,0.1009,-0.1975,-0.1494,0.267
4.138584,0.1011,-0.1511,-0.1624,0.244
4.151316,0.0811,-0.1256,-0.1304,0.198
4.157303,0.0592,-0.1030,-0.1026,0.157
4.167660,0.0209,-0.1573,-0.0906,0.183
4.177515,-0.0085,-0.1953,-0.0571,0.204
4.187253,-0.0201,-0.2032,-0.0286,0.206
4.196670,-0.0008,-0.2191,0.0140,0.220
4.210245,-0.0103,-0.1943,0.0770,0.209
4.230661,0.0129,-0.1892,0.0988,0.214
4.231319,-0.0135,-0.1709,0.0856,0.192
4.237652,-0.0220,-0.1395,0.0448,0.148
4.246953,-0.0463,-0.1129,0.0116,0.123
4.256871,-0.0881,-0.1177,-0.0452,0.154
4.266624,-0.0904,-0.1785,-0.0652,0.210
4.276330,-0.0828,-0.2334,-0.0836,0.261
4.286842,-0.0749,-0.2934,-0.1266,0.328
4.297556,-0.0604,-0.2667,-0.1611,0.317
4.308304,-0.0531,-0.2118,-0.1707,0.277
4.316267,-0.0571,-0.1559,-0.2031,0.262
4.325710,-0.0620,-0.1032,-0.1838,0.220
4.346125,-0.0696,-0.1156,-0.1124,0.176
4.347005,-0.0400,-0.1416,-0.0268,0.150
4.355826,-0.0052,-0.1728,0.0321,0.176
4.365452,0.0381,-0.1880,0.0793,0.208
4.376327,0.0449,-0.2210,0.0841,0.241
4.387237,0.0394,-0.2263,0.0671,0.239
4.395357,0.0439,-0.2426,0.0397,0.250
4.405056,0.0410,-0.2849,0.0166,0.288
4.423544,0.0560,-0.3047,-0.0017,0.310
4.425497,0.0797,-0.2899,-0.0211,0.301
4.435093,0.0928,-0.2614,0.0048,0.277
4.444654,0.0547,-0.2091,-0.0326,0.219
4.454948,0.0218,-0.1463,-0.0367,0.152
4.465306,0.0183,-0.1132,-0.0590,0.129
4.477037,0.0103,-0.0936,-0.0598,0.112
